adjusted_edge_jaccard,config,div_fn,div_fp,div_jaccard,div_tp,edge_fn,edge_fp,edge_jaccard,edge_tp,edges_fragmented,edges_lost_to_detection,edges_recovered,missed_gt_nodes,safe_divisions_added,spurious_pred_nodes,stem,t_pred,t_true,weight,wrong_association_edges
0.8818183891790788,bonus125,0,1,0.5,1,12,21,0.8571428571428571,198,12,0,198,0,33,39926,44b6_2a2eff9f,40140,56367.0,231,0
0.9774175677101697,bonus125,0,0,1.0,1,2,0,0.9904306220095693,207,0,2,207,2,8,8199,44b6_341df25f,8413,7436.0,209,0
0.9829874384981172,bonus125,0,0,1.0,1,11,7,0.980110497237569,887,5,6,887,6,2,4929,6bba_062c8d37,5853,6030.0,905,0
0.8082869411918477,bonus125,2,0,0.0,0,39,20,0.8383561643835616,306,7,32,306,26,4,28858,6bba_07e24132,29191,21485.0,365,0
0.9950752546782322,bonus125,1,0,0.0,0,6,2,0.9931623931623932,1162,0,6,1162,5,4,7107,6bba_085bf656,8300,8463.0,1170,0
0.8910809220818642,bonus125,4,0,0.0,0,94,132,0.8871692461308038,1777,77,17,1777,13,20,27808,6bba_09961292,29745,31117.0,2003,0
0.9472002108199954,gap2step40,1,0,0.0,0,27,33,0.9255583126550868,746,19,8,746,6,23,44171,44b6_12dfb391,44953,58672.0,806,0
0.8048719289074753,gap2step40,1,0,0.0,0,25,31,0.8181818181818182,252,17,8,252,5,13,21967,44b6_267148e4,22242,19130.0,308,0
0.8818366369380259,gap2step40,0,1,0.5,1,12,21,0.8571428571428571,198,12,0,198,0,33,39914,44b6_2a2eff9f,40128,56367.0,231,0
0.9774175677101697,gap2step40,0,0,1.0,1,2,0,0.9904306220095693,207,0,2,207,2,8,8199,44b6_341df25f,8413,7436.0,209,0
0.9829874384981172,gap2step40,0,0,1.0,1,11,7,0.980110497237569,887,5,6,887,6,2,4929,6bba_062c8d37,5853,6030.0,905,0
0.8083259617254472,gap2step40,2,0,0.0,0,39,20,0.8383561643835616,306,7,32,306,26,4,28848,6bba_07e24132,29181,21485.0,365,0
0.9950752546782322,gap2step40,1,0,0.0,0,6,2,0.9931623931623932,1162,0,6,1162,5,4,7107,6bba_085bf656,8300,8463.0,1170,0
0.8910581134757357,gap2step40,4,0,0.0,0,94,132,0.8871692461308038,1777,77,17,1777,13,20,27816,6bba_09961292,29753,31117.0,2003,0
0.9472002108199954,reuse28,1,0,0.0,0,27,33,0.9255583126550868,746,19,8,746,6,23,44171,44b6_12dfb391,44953,58672.0,806,0
0.8048719289074753,reuse28,1,0,0.0,0,25,31,0.8181818181818182,252,17,8,252,5,13,21967,44b6_267148e4,22242,19130.0,308,0
0.8818366369380259,reuse28,0,1,0.5,1,12,21,0.8571428571428571,198,12,0,198,0,33,39914,44b6_2a2eff9f,40128,56367.0,231,0
0.9774175677101697,reuse28,0,0,1.0,1,2,0,0.9904306220095693,207,0,2,207,2,8,8199,44b6_341df25f,8413,7436.0,209,0
0.9829874384981172,reuse28,0,0,1.0,1,11,7,0.980110497237569,887,5,6,887,6,2,4929,6bba_062c8d37,5853,6030.0,905,0
0.8083259617254472,reuse28,2,0,0.0,0,39,20,0.8383561643835616,306,7,32,306,26,4,28848,6bba_07e24132,29181,21485.0,365,0
0.9950752546782322,reuse28,1,0,0.0,0,6,2,0.9931623931623932,1162,0,6,1162,5,4,7107,6bba_085bf656,8300,8463.0,1170,0
0.8910581134757357,reuse28,4,0,0.0,0,94,132,0.8871692461308038,1777,77,17,1777,13,20,27816,6bba_09961292,29753,31117.0,2003,0
0.9472475362041304,dcgap035,1,0,0.0,0,27,33,0.9255583126550868,746,19,8,746,6,24,44141,44b6_12dfb391,44923,58672.0,806,0
0.8049403602147983,dcgap035,1,0,0.0,0,25,31,0.8181818181818182,252,17,8,252,5,14,21951,44b6_267148e4,22226,19130.0,308,0
0.8818868182751306,dcgap035,0,1,0.5,1,12,21,0.8571428571428571,198,12,0,198,0,34,39881,44b6_2a2eff9f,40095,56367.0,231,0
0.9774175677101697,dcgap035,0,0,1.0,1,2,0,0.9904306220095693,207,0,2,207,2,8,8199,44b6_341df25f,8413,7436.0,209,0
0.9829874384981172,dcgap035,0,0,1.0,1,11,7,0.980110497237569,887,5,6,887,6,2,4929,6bba_062c8d37,5853,6030.0,905,0
0.808333765832167,dcgap035,2,0,0.0,0,39,20,0.8383561643835616,306,7,32,306,26,5,28846,6bba_07e24132,29179,21485.0,365,0
0.9950752546782322,dcgap035,1,0,0.0,0,6,2,0.9931623931623932,1162,0,6,1162,5,4,7107,6bba_085bf656,8300,8463.0,1170,0
0.891075219930332,dcgap035,4,0,0.0,0,94,132,0.8871692461308038,1777,77,17,1777,13,20,27810,6bba_09961292,29747,31117.0,2003,0
